Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,Negative,Neutral,Positive,Compound
1104584114487746560 ,2019-03-10,03:25,latino805,latino805,buena onda,@UpalabraMX Me vale mil hectarias y el classico es doble esta semana el national.,,,34.1975,-119.17705,US,Oxnard California/CDMX,http://pbs.twimg.com/profile_images/1076296450651258881/f1xDbOHi_normal.jpg,639,1703,6,es,http://www.twitter.com/latino805/status/1104584114487746560,FALSE,,@UpalabraMX,,,,,0.0,1.0,0.0,0.0
1104578364466229250 ,2019-03-10,03:02,luis fernando,Fernando09Lg,GTL brah ??,"@GarciaPosti @martinolimx por ke no pasan todos los partidos ustedes , es una pendejada tener ke ver partidos en otros canales, ya todos kieren ser como ustedes Alchile me aventé el Classico regio no Mamés ando todo apendejado kon esos pendejos..como ustedes nunka abra otros ????",,,25.90175,-97.49748,US,"Brownsville, TX",http://pbs.twimg.com/profile_images/1080647535256104960/IQLl9KxG_normal.jpg,41,290,,es,http://www.twitter.com/Fernando09Lg/status/1104578364466229250,FALSE,,"@GarciaPosti,@martinolimx",,,,,0.093,0.907,0.0,-0.5267
1104578054288945157 ,2019-03-10,03:01,el de los ojos rojos??,_chuyito14,a la verga los sentimientos ???? corta venas playlist ??,Se viene el Classico de Classico en Copa Mx y Liga esta semana https://t.co/z3uNPVWFiW,2,,,,,,http://pbs.twimg.com/profile_images/1101803390625935361/lez0q0-E_normal.jpg,201,270,,es,http://www.twitter.com/_chuyito14/status/1104578054288945157,FALSE,,,,,http://pbs.twimg.com/tweet_video_thumb/D1Q_4U3UYAASzAb.jpg,,0.0,1.0,0.0,0.0
1104563710360600576 ,2019-03-10,02:04,latino805,latino805,buena onda,@_on_toy_ El classico chiquitin  me vale mil hectarias,1,,34.1975,-119.17705,US,Oxnard California/CDMX,http://pbs.twimg.com/profile_images/1076296450651258881/f1xDbOHi_normal.jpg,639,1703,6,es,http://www.twitter.com/latino805/status/1104563710360600576,FALSE,,@_on_toy_,,,,,0.0,1.0,0.0,0.0
1104558359733137408 ,2019-03-10,01:43,latino805,latino805,buena onda,@GusMenFox @FOXSportsMX Me vale mil hectarias el classico de secundaria. Mejor ver sufrir a Las wilas.,45,1,34.1975,-119.17705,US,Oxnard California/CDMX,http://pbs.twimg.com/profile_images/1076296450651258881/f1xDbOHi_normal.jpg,639,1703,6,es,http://www.twitter.com/latino805/status/1104558359733137408,FALSE,,"@GusMenFox,@FOXSportsMX",,,,,0.0,1.0,0.0,0.0
1104554141173583873 ,2019-03-10,01:26,????????,rmfclove,,@leo_vilela12 @MADRlDISTAS bOta oS tRofeUs prA jOgaR e vEnce um El ClaSsiCo ?? https://t.co/LTfZMVQpYr,2,,,,,,http://pbs.twimg.com/profile_images/1101971977881952256/W1ttNGeA_normal.jpg,1127,1140,1,pt,http://www.twitter.com/rmfclove/status/1104554141173583873,FALSE,,"@leo_vilela12,@MADRlDISTAS",,,http://pbs.twimg.com/tweet_video_thumb/D1QqIZTW0AEHQQy.jpg,,0.0,1.0,0.0,0.0
1104554117752545281 ,2019-03-10,01:26,0,El_Omutsu_Snob,,"@DiaperKing95 I'm slightly envious. You have the new 1989 Night-Time Huggies Supertrim Baby Steps, I mean Bambino Classico v2.",,,,,,,http://pbs.twimg.com/profile_images/779191493105885184/RcB785M8_normal.jpg,78,66,,en,http://www.twitter.com/El_Omutsu_Snob/status/1104554117752545281,FALSE,,@DiaperKing95,,,,,0.096,0.904,0.0,-0.204
1104552454639759360 ,2019-03-10,01:20,Benard.jr,Vickankillz,"†?? Custom Ðesiigner??• •Art || Fashion || Graphics??• 
Mixed Breed.??",Yet it's just a game of El classico with both teams at top forms. https://t.co/A92F2qrCyh,1,,,,,,http://pbs.twimg.com/profile_images/1096915644413607938/hOGn3kF6_normal.jpg,1307,963,5,en,http://www.twitter.com/Vickankillz/status/1104552454639759360,FALSE,,,,,,https://twitter.com/Ekwuyyah/status/1104131184265699329,0.0,0.878,0.122,0.2023
1104551598611746816 ,2019-03-10,01:16,thiago,faislon_thiago,@Flamengo #Nossos10,"@Cezar_Tulioo mano eh o mesmo lance q teve no el clássico a pouco tempo... não achei pênalti mermo não, foi nada nenhum dos dois lances",,,,,,,http://pbs.twimg.com/profile_images/1104910443221602304/MrcBZIgo_normal.jpg,570,579,,pt,http://www.twitter.com/faislon_thiago/status/1104551598611746816,FALSE,,@Cezar_Tulioo,,,,,0.095,0.905,0.0,-0.296
1104534177649692672 ,2019-03-10,00:07,Messi deprê,Messinadepre,Perfil humorístico em homenagem ao melhor do mundo Lionel Messi. 5 bolas de ouros / NÃO OFICIAL.,"KKKKKKKKKKKKKKKKKKKKKKKKKK, coloca dentro de campo e vence o El clássico https://t.co/lXVTemixSX",4,,,,,,http://pbs.twimg.com/profile_images/1104455725772931077/WqyDczp5_normal.jpg,127,9,,pt,http://www.twitter.com/Messinadepre/status/1104534177649692672,FALSE,,,,,,https://twitter.com/madrldistas/status/1104500223190224902,0.0,1.0,0.0,0.0
1104530686365650944 ,2019-03-09,23:53,Wesley Gratiliano,wgratiliano,"Alegrem-se na Esperança, sejam pacientes na tribulação, perseverem na Oração. (Romanos 12:12)
#EuAcredito #DeuséBom #JesusTeAma","#ArgentinoFOXSports Eugenio, o Estádio do Racing e Independiente são o mais próximo no mundo de um clássico? O El Cilindro é pra mim o mais bonito da Argentina... Obrigado pela transmissão Amigos!!!",,,-22.90556,-47.06083,BR,Campinas-Sp,http://pbs.twimg.com/profile_images/889605486500294658/dc6bmhVy_normal.jpg,122,92,,pt,http://www.twitter.com/wgratiliano/status/1104530686365650944,FALSE,,,#ArgentinoFOXSports,,,,0.11,0.89,0.0,-0.4724
1104530652274327552 ,2019-03-09,23:53,Gauvinho ????,Gauvinho95,Punchlineur niveau CFA,"@kaissarcorleone @El__Khadra @jtcoach9 La veille du classico avec Thauvin Payet et Cie ""Prêts pour l'exploit""... etc etc la ""sphère médiatique"" en fait le mec se fait des films, l'om a toujours eu sa place comme PSG, même quand ils sont au plus mal, car c'est les 2 clubs qui vendent le +. Il faut parfois être objectif",,,,,,,http://pbs.twimg.com/profile_images/881978129094512640/8hWFopvE_normal.jpg,27,231,,fr,http://www.twitter.com/Gauvinho95/status/1104530652274327552,FALSE,,"@kaissarcorleone,@El__Khadra,@jtcoach9",,,,,0.0,1.0,0.0,0.0
1104516242528976897 ,2019-03-09,22:56,joao,Carvalho_juaum,"@Flamengo | integrante do pulmão da arquibancada: @rrn_oficial | @gresmangueira | ? | vamos viver nossos sonhos, temos tão pouco tempo","nosso abelao gênio optou por usar esse time aí no el clássico 

osso https://t.co/EjLKIcokCv",,,,,,,http://pbs.twimg.com/profile_images/1105304291743543297/JZP5Seog_normal.jpg,114,88,1,pt,http://www.twitter.com/Carvalho_juaum/status/1104516242528976897,FALSE,,,,,,https://twitter.com/guicrf0/status/1104515731390115841,0.145,0.855,0.0,-0.296
1104513439265902598 ,2019-03-09,22:44,xpvy,Farybcx,,@Barcelona189915 Mas esse time não funcionou quando jogou novamente o El Clássico da volta da Copa. Sergi não ajudou em nada no meio campo. Acho que ele vai de Arthur,1,,,,,,http://pbs.twimg.com/profile_images/1076113334750101504/EyNYK-FY_normal.jpg,6,1,,pt,http://www.twitter.com/Farybcx/status/1104513439265902598,FALSE,,@Barcelona189915,,,,,0.073,0.927,0.0,-0.296
1104509980202467328 ,2019-03-09,22:31,? infidel castro???,bastian_killz,"proud ?|microbiologist
Dm open for buisness 
pls check my buisness page on IG @6tee_eight fashion for fashion accessories",RT @Brotheus_IV: I enjoy watching crunch football fixtures like El classico in a viewing centre than in my house https://t.co/YjBLG0NVuj,,1,6.45306,3.39583,NG,"Lagos, Nigeria",http://pbs.twimg.com/profile_images/1096308443802226689/mlVXrJPv_normal.jpg,10088,7052,6,en,http://www.twitter.com/bastian_killz/status/1104509980202467328,TRUE,@Brotheus_IV,@Brotheus_IV,,,,https://twitter.com/badt_BOI_/status/1104373346991509504,0.0,0.737,0.263,0.6908
1104509230449680385 ,2019-03-09,22:28,Henry_D_NAVIGATOR,Brotheus_IV,I play too much ????/cit geek /God's love in human form/fcb/,I enjoy watching crunch football fixtures like El classico in a viewing centre than in my house https://t.co/YjBLG0NVuj,1,1,,,,,http://pbs.twimg.com/profile_images/1096535733266010112/-AvNjR6W_normal.jpg,7149,4047,1,en,http://www.twitter.com/Brotheus_IV/status/1104509230449680385,FALSE,,,,,,https://twitter.com/badt_BOI_/status/1104373346991509504,0.0,0.711,0.289,0.6908
1104506975323189249 ,2019-03-09,22:19,crys,cryslerma,MAKTUB ??,El Boni invitándome al Classico paralítica es un amor ????,,,24.80737,-107.39734,MX,"Culiacán, Sinaloa",http://pbs.twimg.com/profile_images/857467633456820224/KZ2V6wpl_normal.jpg,386,259,1,es,http://www.twitter.com/cryslerma/status/1104506975323189249,FALSE,,,,,,,0.0,0.692,0.308,0.6124
1104505438710702085 ,2019-03-09,22:13,Tiago,umrapazfixe,"G.O.A.T in the making ..???
??F.C.P??",Que jogaço... el clássico não é nada comparado ao jogo de hoje @HenriqueLeao190 ??,1,,,,,,http://pbs.twimg.com/profile_images/786254677998497792/JHw3ujwV_normal.jpg,255,319,,pt,http://www.twitter.com/umrapazfixe/status/1104505438710702085,FALSE,,@HenriqueLeao190,,,,,0.092,0.725,0.184,0.4404
1104504773540225030 ,2019-03-09,22:10,b,BAraujoAlves,se a vida me der as costas eu passo a mão na bunda dela,"el clássico hoje
flamengo x vasco",2,,,,,,http://pbs.twimg.com/profile_images/1098769208492605440/0hyh6XaV_normal.jpg,28,73,,pt,http://www.twitter.com/BAraujoAlves/status/1104504773540225030,FALSE,,,,,,,0.0,1.0,0.0,0.0
1104502858244866050 ,2019-03-09,22:02,davidfernando,Fernando10David,,@madrid13sta Tadinha sofrendo pelo Time q nem vence um el clássico,,,,,,,http://pbs.twimg.com/profile_images/1104269572667068417/NsicVkvA_normal.jpg,29,203,,pt,http://www.twitter.com/Fernando10David/status/1104502858244866050,FALSE,,@madrid13sta,,,,,0.0,1.0,0.0,0.0
1104501920713109504 ,2019-03-09,21:59,Giovana,_giovanaalvess,"eu sempre te amarei; onde estiver estarei, ô meu Mengo!",el classico agr,1,,-15.93444,-50.14028,BR,"Goiás, Brasil",http://pbs.twimg.com/profile_images/1098647212534452224/sllvWQhN_normal.jpg,377,194,1,es,http://www.twitter.com/_giovanaalvess/status/1104501920713109504,FALSE,,,,,,,0.0,1.0,0.0,0.0
1104499024453869568 ,2019-03-09,21:47,davidfernando,Fernando10David,,@MADRlDISTAS @marcelobechler Kkkkkkkkkkkkkk bora as ucl pra ganhar um el clássico já q o time não ganha bakakkaka,,,,,,,http://pbs.twimg.com/profile_images/1104269572667068417/NsicVkvA_normal.jpg,29,203,,pt,http://www.twitter.com/Fernando10David/status/1104499024453869568,FALSE,,"@MADRlDISTAS,@marcelobechler",,,,,0.0,1.0,0.0,0.0
1104496470038888449 ,2019-03-09,21:37,Aren Einar,aren_einar,,"@SergioADippW @AnayanciTV @Rayados @TigresOficial Hoy se juega en la clásico #118 Mty vs tigres y los que no están invitados a esta fiesta se les nota la envidia y el ardor, es divertido leerlos, lo que genera el Classico de la pasión.",,,,,,,http://pbs.twimg.com/profile_images/1057409891277697034/KwSaVnnq_normal.jpg,17,168,,es,http://www.twitter.com/aren_einar/status/1104496470038888449,FALSE,,"@SergioADippW,@AnayanciTV,@Rayados,@TigresOficial",,,,,0.052,0.875,0.073,0.2263
1104496239016595456 ,2019-03-09,21:36,davidfernando,Fernando10David,,@MADRlDISTAS @marcelobechler Kkkkkkkkkkkkkk bora rival foco ano q vem e bora ganhar um el classico,,,,,,,http://pbs.twimg.com/profile_images/1104269572667068417/NsicVkvA_normal.jpg,29,203,,pt,http://www.twitter.com/Fernando10David/status/1104496239016595456,FALSE,,"@MADRlDISTAS,@marcelobechler",,,,,0.0,1.0,0.0,0.0
1104495784517619713 ,2019-03-09,21:34,Alonso Cordova,pelon_regio,"100%regio  Estudiante y Trabajador me gusta el rock, rap, soul, y los autos classicos","@JuanPabloFdz @CHEYO_27 @ChavaRo El.problema amigo es que a nosotros no nos importa que no les importe, este Classico es VIP es solo para NL . Desde que empieza el torneo lo que importa es llegar a la final y ganarle a tigres o a rayados.",,,25.75976,-100.16287,MX,Apodaca Nuevo Leon,http://pbs.twimg.com/profile_images/691529177376264192/S0687DTo_normal.jpg,340,843,,es,http://www.twitter.com/pelon_regio/status/1104495784517619713,FALSE,,"@JuanPabloFdz,@CHEYO_27,@ChavaRo",,,,,0.101,0.806,0.093,0.1613
1104491568105439232 ,2019-03-09,21:18,Gregopi?ce,Mateusz36666561,,Milan gra tak nudno ?e a? Arka-Legia przy tym to El Classico....  #wloskarobota,,,,,,,http://pbs.twimg.com/profile_images/1090007112644743173/Q48XWosF_normal.jpg,28,226,,es,http://www.twitter.com/Mateusz36666561/status/1104491568105439232,FALSE,,,#wloskarobota,,,,0.0,1.0,0.0,0.0
1104489254435127296 ,2019-03-09,21:08,Leonardo Leal,LeonardooLeal,"Aqui é uma rede interativa, então sinta-se bem ou não. ??","Boa noite, galera! 

Eu estava em uma das lojas do @CearaSC para renovar minha carteirinha de sócio-torcedor, mas se vcs vissem de gente que tinha na hora. Tudo isso para o jogão amanhã El Clássico Rey. 

Galera pra comprar ingresso. 

#SabadoDetremuraSDV",3,,-3.71722,-38.54306,BR,"Fortaleza, Brazil",http://pbs.twimg.com/profile_images/1101606553457704961/13QKEnDM_normal.jpg,1166,1575,,pt,http://www.twitter.com/LeonardooLeal/status/1104489254435127296,FALSE,,@CearaSC,#SabadoDetremuraSDV,,,,0.0,1.0,0.0,0.0
1104486857704964096 ,2019-03-09,20:59,TIGRE,EstebanEltigre,LyL,Onde vemos el classico ??,,,,,,,http://pbs.twimg.com/profile_images/1103179151488495617/w5Brzi_O_normal.jpg,214,543,,es,http://www.twitter.com/EstebanEltigre/status/1104486857704964096,FALSE,,,,,,,0.0,0.7,0.3,0.4588
1104481964478873600 ,2019-03-09,20:39,Joseph Sejas,Joseph_Sejas,I can never lose ???????  #VCU?? #MUFC????,@BasedBitchSerg I'm a Man U fan bro ?? I'm not crazy about anyone in Madrid. You can go through my tweets I was rooting for Ajax in the champions league I prefer jese lingard over modric. I don't watch la liga or any Madrid or Barca games I barely watch el Classico,1,,38.91872,-77.23108999999999,US,"Tysons Corner, VA",http://pbs.twimg.com/profile_images/1075641430759104512/nD9OBGvJ_normal.jpg,537,298,2,en,http://www.twitter.com/Joseph_Sejas/status/1104481964478873600,FALSE,,@BasedBitchSerg,,,,,0.033,0.77,0.197,0.8637
1104478174887510016 ,2019-03-09,20:24,Tom,Tom92855662,Blogs about stuff,"@gdh1959 Ferguson brought it to the Sky generation and made it the el Classico of England, but the 2 Cities were always competitive and it was distilled into these games.",,,53.39337,-3.01479,GB,"Birkenhead, England",http://pbs.twimg.com/profile_images/1092737191367901184/iwsolUIt_normal.jpg,227,1116,1,en,http://www.twitter.com/Tom92855662/status/1104478174887510016,FALSE,,@gdh1959,,,,,0.0,0.932,0.068,0.2617
1104476654221578240 ,2019-03-09,20:18,ES TU NOCHE ENT.,terrifictom1077,,"Esta Noche!
Noche Latina! ""Duelo de Titanes"" Invitado Especial De La Radio 107.9 FM ""LA LEY""
DJ -Atomiko 
Syrena VS Papimix &gt; Julio Sierra  VS El Classico Crow &gt; Pachanguero VS El Nino!
DON RAFA 4597 S. Archer Ave. Mesas Y Cumpleaños:
773.727.1923  
https://t.co/T5wpXp1ZdL https://t.co/lk7mQaAi2H",,,,,,,http://pbs.twimg.com/profile_images/1105242152995557376/FjTvllZG_normal.jpg,225,376,,es,http://www.twitter.com/terrifictom1077/status/1104476654221578240,FALSE,,,,,http://pbs.twimg.com/media/D1PjnQOWkAA-6J0.jpg,https://noches-latinas.eventbrite.com,0.0,1.0,0.0,0.0
1104476474239864834 ,2019-03-09,20:18,salimdtm,salimdtm,,Sunan wata kwallo el classico #KanoDecide,,,,,,,http://pbs.twimg.com/profile_images/1014223974312632320/L9HMn_H2_normal.jpg,280,107,,it,http://www.twitter.com/salimdtm/status/1104476474239864834,FALSE,,,#KanoDecide,,,,0.0,1.0,0.0,0.0
1104471883515334657 ,2019-03-09,19:59,S.C.A,andioto,"Bubu's sweetheart,Thinker,Analyst,Chelsea fan, Madridista and a disciple of Mourinho. #TeamAPC..","@Koguna_ Walahi this is El Classico!

#ZamfaraDecides 
#Landoflegends",,,,,,,http://pbs.twimg.com/profile_images/1095946214858780678/7rjorFz0_normal.jpg,133,66,,en,http://www.twitter.com/andioto/status/1104471883515334657,FALSE,,@Koguna_,"#ZamfaraDecides,#Landoflegends",,,,0.0,1.0,0.0,0.0
1104466298065436672 ,2019-03-09,19:37,Wian,wianartj,,"Udah terbukti sih, waktu messi cidera di el classico jilid 1 di camp nou barca ngebantai abis madrid 5-1. Coutinho mainnya jadi bebas kreasi. Suarez jadi mudah nyari ruang karena gak ketergantungan messi",,,,,,,http://pbs.twimg.com/profile_images/1091785055872049152/v_nGm7wC_normal.jpg,44,48,,es,http://www.twitter.com/wianartj/status/1104466298065436672,FALSE,,,,,,,0.0,1.0,0.0,0.0
1104466134340956160 ,2019-03-09,19:37,????Azul Sincero(E)????,azul_sincero,,"@OWilliamAlmeida @rafael_matos94 @FuteboldoRJ Rafael Matos, entenda, existe uma grande rivalidade de século entres cidades de Manchester e Liverpool. A rivalidade é quase El Clássico, GreNal ou Derby Paulista ou maior !! É normal os clubes se alfinetarem !!",,,,,,,http://pbs.twimg.com/profile_images/1098814901504610305/Hngi0kGe_normal.png,46,139,,pt,http://www.twitter.com/azul_sincero/status/1104466134340956160,FALSE,,"@OWilliamAlmeida,@rafael_matos94,@FuteboldoRJ",,,,,0.0,1.0,0.0,0.0
1104465702788968449 ,2019-03-09,19:35,Yuriy Matevosov,YuriyMatevosov,Born 29 January!!,RT @UncleEd69: We are ready for today! Meet us at @MIAbeerco at 2pm for the @Southern_legion @MLS kickoff &amp; el classico watch party support…,,4,32.78306,-96.80667,US,Dallas TX & MIAMI FL,http://pbs.twimg.com/profile_images/959964533753184257/huJHs6vR_normal.jpg,224,790,,en,http://www.twitter.com/YuriyMatevosov/status/1104465702788968449,TRUE,@UncleEd69,"@UncleEd69,@MIAbeerco,@Southern_legion,@MLS",,,,,0.0,0.8,0.2,0.6696
1104463026462359553 ,2019-03-09,19:24,Charlie Harrison,Charlie_HaHa,How many late nights does it take you to change?,@aidfbaldasera El Classico FTW,1,,53.48095,-2.23743,GB,Manchester / London,http://pbs.twimg.com/profile_images/1056338977077293057/M5Wg9pns_normal.jpg,808,486,2,es,http://www.twitter.com/Charlie_HaHa/status/1104463026462359553,FALSE,,@aidfbaldasera,,,,,0.0,0.446,0.554,0.5766
1104458157722689538 ,2019-03-09,19:05,jaque,fcbarcelonw,grêmio fbpa | fc barcelona | andrés iniesta,@_Steek @mzthwuscrf sendo que no el clássico do 1x1 ele comeu o cu de todo o real madrid,,,,,,,http://pbs.twimg.com/profile_images/1101658519030415360/pOUa4G_C_normal.jpg,8754,3400,50,pt,http://www.twitter.com/fcbarcelonw/status/1104458157722689538,FALSE,,"@_Steek,@mzthwuscrf",,,,,0.128,0.872,0.0,-0.296
1104457494397562881 ,2019-03-09,19:02,ice princess,MusicAndEu,i just wanna drown in music,"Round Robin: 3 W, 2 D
Quarterfinals: Trident vs Latino FC (dubbed as El Classico)
Semis: Lost to the champions, but won the battle for third. Had three attempts on goal, but converted the other two to assists.
????",,,,,,,http://pbs.twimg.com/profile_images/1076848248562671617/trlCaao9_normal.jpg,421,151,9,en,http://www.twitter.com/MusicAndEu/status/1104457494397562881,FALSE,,,,,,,0.114,0.722,0.164,0.4939
1104456180078788608 ,2019-03-09,18:57,Fons van de Logt,Fonsvandelogt,Procesbegeleider sportclubs @back2basics.nl | KNVB | Bestuursadviseur | Initiatiefnemer R.K.H.V.V.-2.0 | Ere-voorzitter R.K.H.V.V. | Huissen,"Ook vanaf je vakantieadres El Classico @RKHVV v @DeBataven live volgen, hoe mooi is dat! Maar wel de punten blauwen!!!  Met @Jurrie erbij missen we niks!! @nikswillenmissen https://t.co/n8stMCkGCB",5,,,,,,http://pbs.twimg.com/profile_images/1049601171663523842/AIFcLXV1_normal.jpg,165,101,,nl,http://www.twitter.com/Fonsvandelogt/status/1104456180078788608,FALSE,,"@RKHVV,@DeBataven,@Jurrie",,,http://pbs.twimg.com/media/D1PRCI6XQAAZfXG.jpg,,0.0,1.0,0.0,0.0
1104455928215207938 ,2019-03-09,18:56,mafra,mafra_el,nenhum homem é hipócrita em seus prazeres,"@helenacreis Clássico é clássico, indubitavelmente. Porém Flamengo tá treinando com o reserva por conta da libertadores na quarta",,,,,,,http://pbs.twimg.com/profile_images/1104966389369106432/cZBpGwpm_normal.jpg,1299,907,2,pt,http://www.twitter.com/mafra_el/status/1104455928215207938,FALSE,,@helenacreis,,,,,0.0,1.0,0.0,0.0
