Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,Negative,Neutral,Positive,Compound
1105350640388198400 ,2019-03-12,06:11,naagvanshi abhi,AChourasia468,?? ???? ???? ?? ?????? ?? ?? ????? ???? ?? ??? #??????? ?? ??????? ????? ????? ?? ?????? ???? #??_????_???,"Do you know of a depressed boy? The frustrated boy is not the one who  attack a pulawama  if he ;
 he is an terrorist 
you have luck that I am not a leader 
If I am then I will declare you a deshdrohi ??????? ???????",,,25.58052,83.58058,IN,Ghazipur up,http://pbs.twimg.com/profile_images/1104061146863099904/Ysp3keY2_normal.jpg,180,383,2,en,http://www.twitter.com/AChourasia468/status/1105350640388198400,FALSE,,,,,,,0.287,0.653,0.059,-0.91
1105318027153698818 ,2019-03-12,04:02,Neelotpal Mishra,Neel_Misra_,"Bechari s/w engineer | Java, android, tech, Science, Current Affairs n desh sudharne ke 101 nuskhey| Army Bhakt for life | DP- mom approved !","@majorgauravarya @australian @theheraldsun @theage @smh @SBSNews @Channel7 @Channel9 @abcnews @SkyNewsAust Communtinues within Australia have held  vigils n protests  against the Pulawama attack. 

Hope that along with the petition wakes up Australia. Very simply put, you will be funding terrorists!!
https://t.co/ZEqUsaFfC5",1,,12.97194,77.59369,IN,Bangalore,http://pbs.twimg.com/profile_images/1101564851514535936/hL-JV8cX_normal.jpg,129,289,2,en,http://www.twitter.com/Neel_Misra_/status/1105318027153698818,FALSE,,"@majorgauravarya,@australian,@theheraldsun,@theage,@smh,@SBSNews,@Channel7,@Channel9,@abcnews,@SkyNewsAust",,,,https://www.sbs.com.au/yourlanguage/hindi/en/article/2019/02/18/vigils-and-protests-held-across-australia-mark-pulwama-attack,0.204,0.736,0.061,-0.7772
1105302931799126016 ,2019-03-12,03:02,Chandan chauhan,Chandanchauha11,,"Has Rahul call india's PM as PM JI KEEP CALLING PM A TERRORIST, CHOR ETC AND WHY AZHAR JI..TRUTH COME OUT ACCIDENTLY..PULAWAMA ATTACK BACKFIRE ON OPPOSITION BCZ MODI POWER..they try to end BJP CLAIM ON RULE WITHOUT ANY TERRORIST ATTACK &amp; HARD ACTION ON TERRORIST",,,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1,18,,en,http://www.twitter.com/Chandanchauha11/status/1105302931799126016,FALSE,,,,,,,0.407,0.593,0.0,-0.9819
1105222999463071744 ,2019-03-11,21:44,G10so,g10so,,RT @sradeep_d: @sukhadatatke @Yuyutsoo @arti_agarwal @khanumarfa History has taught until recently in J&amp;K that...when certain community gai…,,2,,,,,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,8,220,,en,http://www.twitter.com/g10so/status/1105222999463071744,TRUE,@sradeep_d,"@sradeep_d,@sukhadatatke,@Yuyutsoo,@arti_agarwal,@khanumarfa",,,,,0.0,0.884,0.116,0.2732
1105147971451133952 ,2019-03-11,16:46,REENA BHARDWAJ,reenabhardwaj,Anchor & Principal Correspondent @CNNnews18|. ANI Washington DC Bureau,RT @ani_digital: India's Foreign Secretary Vijay Gokhale met US Secretary of State Michael R Pompeo and appreciated the firm support that I…,,5,47.50012,-120.50147,US,"Washington, DC",http://pbs.twimg.com/profile_images/826710121573130242/8MHFSe4v_normal.jpg,1552,155,22,en,http://www.twitter.com/reenabhardwaj/status/1105147971451133952,TRUE,@ani_digital,@ani_digital,,,,,0.0,0.76,0.24,0.7184
1105171774365417474 ,2019-03-11,18:20,Gaurav Basavraj Khairat ????,GauravKhairat,"Social Media Volunteer of @BJP4India                   | ???? ?????? - ????? ?????? | ??? ?? ??? - ???? ???? | India First,Party Next,Self Last | #IAmNewIndia |",RT @ani_digital: India's Foreign Secretary Vijay Gokhale met US Secretary of State Michael R Pompeo and appreciated the firm support that I…,,5,28.63576,77.22445,IN,India,http://pbs.twimg.com/profile_images/1002612271888175105/KuczuIn7_normal.jpg,453,474,10,en,http://www.twitter.com/GauravKhairat/status/1105171774365417474,TRUE,@ani_digital,@ani_digital,,,,,0.0,0.76,0.24,0.7184
1105140607696162817 ,2019-03-11,16:17,Dattatray Phadatare,DPhadatare_,"Youth Activist # Passionate# Human Right# Peace -Building #  Youth democracy#Lawyer to be.Cont 7588072685 ,Views expressed are personnel.RT are not endorsement",RT @ani_digital: India's Foreign Secretary Vijay Gokhale met US Secretary of State Michael R Pompeo and appreciated the firm support that I…,,5,18.51957,73.85535,IN,"Pune, India",http://pbs.twimg.com/profile_images/910027718749691904/D7VPQqAq_normal.jpg,102,5001,,en,http://www.twitter.com/DPhadatare_/status/1105140607696162817,TRUE,@ani_digital,@ani_digital,,,,,0.0,0.76,0.24,0.7184
1105135289767473152 ,2019-03-11,15:56,Anand,anand_veecee,I always wanted to be like I Am.,"@RahulGandhi @INCIndia @sardesairajdeep @BDUTT @ShashiTharoor @digvijaya_28 
Anyone is listening? This activity of cong. Proved that its leaders are behind pulawama attack.
https://t.co/qZVmwUxt37",,,19.07283,72.88261,IN,"Mumbai, India",http://pbs.twimg.com/profile_images/980378936554160128/kzYlnmHy_normal.jpg,66,128,1,en,http://www.twitter.com/anand_veecee/status/1105135289767473152,FALSE,,"@RahulGandhi,@INCIndia,@sardesairajdeep,@BDUTT,@ShashiTharoor,@digvijaya_28",,,,https://www.facebook.com/31867849201/posts/10158385102504202?sfns=mo,0.129,0.871,0.0,-0.4767
1105134701579124736 ,2019-03-11,15:53,Commander Kulbhusan MAC Sudhir Jadhav,ChankyaOffice03,DEDICATED 2 INDIA by heart heart broken lover like SPORTS MUSIC ARMY DIPLOMACY POLITICS life Hater want 2 END my LIFE (43:34)2*:1 I m the WORST MAN in WORLD????????,RT @ani_digital: India's Foreign Secretary Vijay Gokhale met US Secretary of State Michael R Pompeo and appreciated the firm support that I…,,5,40.6976,-74.2632,US,UNION REPUBLIC of INDIA,http://pbs.twimg.com/profile_images/1098837658082529280/LlkCB6Tu_normal.jpg,488,4987,11,en,http://www.twitter.com/ChankyaOffice03/status/1105134701579124736,TRUE,@ani_digital,@ani_digital,,,,,0.0,0.76,0.24,0.7184
1105134342660149248 ,2019-03-11,15:52,ANI Digital,ani_digital,"Asian News International.Multi-media news agency,content for information platforms:TV,Internet,broadband,newspapers,mobiles https://t.co/QrqluPvffc","India's Foreign Secretary Vijay Gokhale met US Secretary of State Michael R Pompeo and appreciated the firm support that India received from Washington in the aftermath of Pulawama terror attack
Read @ANI Story | https://t.co/Tk2iznpkWu https://t.co/MptCpLku0T",20,5,28.63576,77.22445,IN,India,http://pbs.twimg.com/profile_images/817977303242133505/jSSyMKvf_normal.jpg,28520,,157,en,http://www.twitter.com/ani_digital/status/1105134342660149248,FALSE,,@ANI,,,http://pbs.twimg.com/media/D1Y5yteX4AEXrFW.jpg,https://www.aninews.in/news/world/others/foreign-secretary-gokhale-meets-pompeo-appreciates-us-support-after-pulwama-terror-attack20190311211408/,0.153,0.706,0.141,-0.128
