Tweet Id,Date,Hour,User Name,Nickname,Bio,Tweet content,Favs,RTs,Latitude,Longitude,Country,Place (as appears on Bio),Profile picture,Followers,Following,Listed,Tweet language (ISO 639-1),Tweet Url,Is a RT,Original Tweet User Name,User Mentions,Hashtags,Symbols,Media,URLs,Negative,Neutral,Positive,Compound
1112715899851735040 ,2019-04-01,13:58,Lu de Lúcifer,cadeaslaranjas,"Futuro cirurgião, um bom autodidata e coolguy.","RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,-15.77972,-47.92972,BR,Brasil,http://pbs.twimg.com/profile_images/1110701358959726592/p7hkfXUh_normal.png,145,413,,en,http://www.twitter.com/cadeaslaranjas/status/1112715899851735040,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715878716661762 ,2019-04-01,13:58,????????????,CAPTAINL0KI,"???? ?????? ??????, ????'???? ???????? ???????????????????? ?????? ??????????????
 ??????????. (??????/??????) ",RT @bvckitasha: it's been a while since captain marvel came out so let's take a minute to appreciate these pics...this is steve's best look…,,1316,,,,,http://pbs.twimg.com/profile_images/1112443789694640128/zvPRZrJT_normal.jpg,1059,849,28,en,http://www.twitter.com/CAPTAINL0KI/status/1112715878716661762,TRUE,@bvckitasha,@bvckitasha,,,,,0.0,0.662,0.338,0.8658
1112715805874114561 ,2019-04-01,13:58,paula,gryffincorn,"21 ;	teacher in training ; capricorn sun, cancer moon, scorpio rising ; gryffindor ; enfp-t ;  .. heard there was a fight, is kara okay? @jeunepadawan_",RT @bvckitasha: it's been a while since captain marvel came out so let's take a minute to appreciate these pics...this is steve's best look…,,1316,,,,,http://pbs.twimg.com/profile_images/1111697505954291712/yFH71VTo_normal.jpg,307,326,16,en,http://www.twitter.com/gryffincorn/status/1112715805874114561,TRUE,@bvckitasha,@bvckitasha,,,,,0.0,0.662,0.338,0.8658
1112715757077565440 ,2019-04-01,13:58,Shaniah Gupta,ShaniahJordan,,"RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,51.509,-0.126,GB,"London, England",http://pbs.twimg.com/profile_images/1104705648292478976/yI8a8zwl_normal.jpg,210,401,6,en,http://www.twitter.com/ShaniahJordan/status/1112715757077565440,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715744293371905 ,2019-04-01,13:58,??,joyfulghost,"JEMIO?A, CO ZNIEWA?ENIE I PODST?P ZRODZI?A. I KREW, CO J? POB?OGOS?AWI?A. [FAN ACCOUNT!]","RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,,,,,http://pbs.twimg.com/profile_images/1112474379638722560/DSWBrEu-_normal.jpg,184,42,3,en,http://www.twitter.com/joyfulghost/status/1112715744293371905,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715707886829569 ,2019-04-01,13:57,Dennis ?,WhittyPics,,RT @SteveDeaceShow: Unplanned averaged more money per screening this weekend than Captain Marvel did.,,119,35.11125,-81.22646,US,"Clover, SC",http://pbs.twimg.com/profile_images/817000789503778817/axTFtg-R_normal.jpg,661,306,33,en,http://www.twitter.com/WhittyPics/status/1112715707886829569,TRUE,@SteveDeaceShow,@SteveDeaceShow,,,,,0.0,0.823,0.177,0.4215
1112715701637263366 ,2019-04-01,13:57,Harry,HarryHarryshud,#Education #Schools #manager #Blog Think I'm bad? I don't earn £250K while making staff redundant.  I say how it is.  Don't join my feed if you can't handle it.,"So I gave Captain Marvel a watch 8.0/10.  Certainly better than most individual Marvels.. but not the best by far.  Movies worse? Iron Man 2&amp;3, Thor 1&amp;2, Captain America 1, Avengers 2 oh and Black Panther. #CaptainMarvel #AvengersEndgame #BlackPanther #Avengers #marvelcomics",,,54.57623,-1.23483,GB,"Middlesbrough, England",http://pbs.twimg.com/profile_images/1109076741736329216/YzmS8m0j_normal.png,2209,187,68,en,http://www.twitter.com/HarryHarryshud/status/1112715701637263366,FALSE,,,"#CaptainMarvel,#AvengersEndgame,#BlackPanther,#Avengers,#marvelcomics",,,,0.184,0.696,0.12,-0.7202
1112715687871606785 ,2019-04-01,13:57,Heidi Williamson,Honey_Heidi360,"Nice, Sarcastic, a little cheeky, funny and adorable lol ??",@Jaden_Hercules Firstly it's called Captain Marvel.. yet this is never mentioned in this film. She's only called Vers and later Carol Dancers but not Captain Marvel though. So I'm confused by this.,,,,,,,http://pbs.twimg.com/profile_images/1112414044860887040/orwltXHL_normal.jpg,57,81,1,en,http://www.twitter.com/Honey_Heidi360/status/1112715687871606785,FALSE,,@Jaden_Hercules,,,,,0.175,0.825,0.0,-0.748
1112715681794011137 ,2019-04-01,13:57,???? SAFDAR ????,sdjammy123,Proud to be not followed by PM Modi,"RT @nytimes: In Opinion

Tina Brown writes, ""Can women save the world? A ripped Captain Marvel can rescue us from intergalactic enemies, bu…",,678,,,,,http://pbs.twimg.com/profile_images/1061492157545013248/0teV44NZ_normal.jpg,174,1609,2,en,http://www.twitter.com/sdjammy123/status/1112715681794011137,TRUE,@nytimes,@nytimes,,,,,0.105,0.59,0.305,0.7269
1112715675938635776 ,2019-04-01,13:57,Peter Savas ??????,petesavas,"Native New Yorker, DJ, graphic designer, coder and general n'a'er-do-well jack-of-all-trades with an opinion and a relentless honest streak. ??????????????","Okay, @thinkgeek, I know it's #AprilFool's today, so I've already seen the usual from you folks. If you're going to make any of these products a reality this year, it needs to be the Captain Marvel Universal Pager! It should connect via BT to your phone and display texts. ??",,,40.66772,-111.93883,US,"Taylorsville, UT",http://pbs.twimg.com/profile_images/1035238594540003328/zJxO7-O3_normal.png,1093,362,10,en,http://www.twitter.com/petesavas/status/1112715675938635776,FALSE,,@thinkgeek,#AprilFool,,,,0.0,0.857,0.143,0.8016
1112715651464994818 ,2019-04-01,13:57,Roooxaaaaane!,Queen_Roxy_,"Trans girl, she/her, occasionally NSWF. Slut for Pokémon, poetry, psychology and you if you’re nice to me","RT @IGN: Marvel fans are shipping Captain Marvel and Valkyrie, and Brie Larson and Tessa Thompson are loving it. https://t.co/PcuoKsr65o ht…",,33,,,,,http://pbs.twimg.com/profile_images/1073352174036496384/XTQNsb6A_normal.jpg,93,161,,en,http://www.twitter.com/Queen_Roxy_/status/1112715651464994818,TRUE,@IGN,@IGN,,,,http://go.ign.com/SSTy7Wg,0.0,0.655,0.345,0.8591
1112715645681127426 ,2019-04-01,13:57,Epic Guy,EpicGuyFilms,"Aspiring YouTuber, Gamer, Filmmaker and Animator. Huge fan of Star Wars, Marvel, Cartoons, Anime, @McJuggerNuggets, etc. Stay Epic!","RT @ComicBookNOW: AVENGERS: ENDGAME theory suggests CAPTAIN AMERICA won't be the one to sacrifice himself:

https://t.co/SfgqafQ5vu https:/…",,5,,,,,http://pbs.twimg.com/profile_images/1031643091063791617/1XpkELgx_normal.jpg,65,176,,en,http://www.twitter.com/EpicGuyFilms/status/1112715645681127426,TRUE,@ComicBookNOW,@ComicBookNOW,,,,https://comicbook.com/marvel/2019/04/01/avengers-endgame-theory-captain-america-wont-die/,0.0,1.0,0.0,0.0
1112715635388284928 ,2019-04-01,13:57,Osasu Elaiho,osasu_elaiho,Film Critic | Animeist | Bibliophile | Cinephile | Gamer,@jaysonrogue @LifeOfRouvafe I enjoyed Captain Marvel more than I did Wonder Woman. The first two arcs of Wonder Woman were alright and then it went downhill from there. The third act was ridiculous and giving Diana a love interest was so on the nose. I walked out of the cinema. The boss fight was unearned.,,,6.45306,3.39583,NG,"Lagos, Nigeria",http://pbs.twimg.com/profile_images/1083260481857613824/q9Ol4ol5_normal.jpg,1613,2845,6,en,http://www.twitter.com/osasu_elaiho/status/1112715635388284928,FALSE,,"@jaysonrogue,@LifeOfRouvafe",,,,,0.078,0.653,0.269,0.9118
1112715626311647232 ,2019-04-01,13:57,sandy,sandyanonuevo,real life sucks losers dry • managing editor for internal affairs for @heightsateneo,"RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,,,,,http://pbs.twimg.com/profile_images/1108788471697555456/3wZI5UAR_normal.jpg,900,662,3,en,http://www.twitter.com/sandyanonuevo/status/1112715626311647232,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715613066223621 ,2019-04-01,13:57,Jack,JackEatsLife,jack . 21 . irish . IG: jbrennan87,"RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,53.33306,-6.24889,IE,"Dublin City, Ireland",http://pbs.twimg.com/profile_images/1099751037467021313/P4rvsdHC_normal.jpg,1347,2377,21,en,http://www.twitter.com/JackEatsLife/status/1112715613066223621,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715525014970369 ,2019-04-01,13:57,gazel,zeldelro,"you could be the king, but watch the queen conquer","RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,,,,,http://pbs.twimg.com/profile_images/1109098145240109056/Wxwig1W7_normal.jpg,1143,1691,2,en,http://www.twitter.com/zeldelro/status/1112715525014970369,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715518119735300 ,2019-04-01,13:57,Taylor,tayraybonifas,vescere bracis meis,Captain Marvel throwing people around to No Doubt’s “Just A Girl” is what dreams are made of.,,,,,,,http://pbs.twimg.com/profile_images/1091126648399892487/K7dtRRO6_normal.jpg,105,215,1,en,http://www.twitter.com/tayraybonifas/status/1112715518119735300,FALSE,,,,,,,0.106,0.628,0.266,0.5106
1112715499350056960 ,2019-04-01,13:57,whatever it takes d-28,sierra_jpg,"?? ?, ??? | movie enthusiast",RT @bvckitasha: it's been a while since captain marvel came out so let's take a minute to appreciate these pics...this is steve's best look…,,1316,,,,,http://pbs.twimg.com/profile_images/1107974802667520000/mRcSPQ8k_normal.jpg,309,225,5,en,http://www.twitter.com/sierra_jpg/status/1112715499350056960,TRUE,@bvckitasha,@bvckitasha,,,,,0.0,0.662,0.338,0.8658
1112715464889810945 ,2019-04-01,13:56,FLAME,ZapatoDellVilla,$?$ FLAMES #MMG #RG #Flyshtis IG:ya_Zapa,RT @hepbvrnn: Captain Marvel was an amazing movie with so many powerful female leads.,,2,48.85341,2.3488,FR,paris,http://pbs.twimg.com/profile_images/1111761791892291587/HAiYyqJ4_normal.jpg,332,595,2,en,http://www.twitter.com/ZapatoDellVilla/status/1112715464889810945,TRUE,@hepbvrnn,@hepbvrnn,,,,,0.0,0.532,0.468,0.8651
1112715428659384321 ,2019-04-01,13:56,? Mr. Wilson ?,iamNiiWilson,Unique x Positive Vibes Only ? #Rebel?? #TeamBMW @Beauty_ismel??,Now about to watch Captain marvel ????,,,,,,,http://pbs.twimg.com/profile_images/1103107227869736960/OgEstJBV_normal.jpg,1138,686,8,en,http://www.twitter.com/iamNiiWilson/status/1112715428659384321,FALSE,,,,,,,0.0,0.781,0.219,0.4215
1112715412586807296 ,2019-04-01,13:56,????????????????,mocval,?????? ???????? ???? ?????????? ???????? ??’?? ???????? ???????? ???? ????????????. BIE - Big Italian Energy. #JIB10 || ???  she/her,RT @bvckitasha: it's been a while since captain marvel came out so let's take a minute to appreciate these pics...this is steve's best look…,,1316,,,,,http://pbs.twimg.com/profile_images/1088949142477508608/ihDe_Di9_normal.jpg,1759,1971,19,en,http://www.twitter.com/mocval/status/1112715412586807296,TRUE,@bvckitasha,@bvckitasha,,,,,0.0,0.662,0.338,0.8658
1112715380609421313 ,2019-04-01,13:56,hel,helenabatko,faz 84 q to presa nessa rede social,"RT @thorsparker: ""uh hey what's captain marvel's real name?"" 

me: https://t.co/uifXBcoC71",,8910,15.35472,44.20667,YE,"15 Yemen road, Yemen",http://pbs.twimg.com/profile_images/1095833472051101696/7Wh1bM2G_normal.jpg,408,162,48,en,http://www.twitter.com/helenabatko/status/1112715380609421313,TRUE,@thorsparker,@thorsparker,,,http://pbs.twimg.com/ext_tw_video_thumb/1112336739979288576/pu/img/KW2DAMKqQG7rOsI0.jpg,,0.0,1.0,0.0,0.0
1112715376943661056 ,2019-04-01,13:56,7/10 in Real Life,cionmami,Your future nurse,RT @hepbvrnn: Captain Marvel was an amazing movie with so many powerful female leads.,,2,,,,,http://pbs.twimg.com/profile_images/1112712738810327040/x7Llya-V_normal.jpg,1062,1587,9,en,http://www.twitter.com/cionmami/status/1112715376943661056,TRUE,@hepbvrnn,@hepbvrnn,,,,,0.0,0.532,0.468,0.8651
1112715352268570624 ,2019-04-01,13:56,Andrew Simpson,AndySimpson96,"Occasionally holds an unpopular opinion about Anime. Likes to complain about sports. Bit of a history nut.
Software application developer.",Captain Marvel was very good,,,41.49899,-72.90066,US,"Cheshire, England",http://pbs.twimg.com/profile_images/1079669777709363200/7NqMiq_v_normal.jpg,587,2623,27,en,http://www.twitter.com/AndySimpson96/status/1112715352268570624,FALSE,,,,,,,0.0,0.334,0.666,0.7178
1112715334732169216 ,2019-04-01,13:56,Cyberstrike nTo,cyberstrike2k9,"I'm a progressive liberal online activist. Huge Transformers, sci-fi, Impact & ROH Wrestling fan.","RT @SjwSpiderman: Looks like @EthanVanSciver is still upset Captain Marvel is a success. His hate for Brie, and women in general, is showin…",,17,,,,,http://pbs.twimg.com/profile_images/1227492817/aTr_OptimusPrime4_normal.jpg,56,124,4,en,http://www.twitter.com/cyberstrike2k9/status/1112715334732169216,TRUE,@SjwSpiderman,"@SjwSpiderman,@EthanVanSciver",,,,,0.195,0.526,0.279,0.4019
1112715315597770752 ,2019-04-01,13:56,Ted Van Duyn,JeylPrime,"Feminist, Missile Boat Pilot, Gamer, Movie Goer Extraordinaire.",RT @io9: The new Ghostbusters casts a young Captain Marvel actress as its new lead. https://t.co/KTdk5ybKOk https://t.co/kX2JyKDebL,,4,35.60095,-82.55401999999999,US,"Asheville, NC",http://pbs.twimg.com/profile_images/916119144969289728/1k9bn8Cz_normal.jpg,78,151,1,en,http://www.twitter.com/JeylPrime/status/1112715315597770752,TRUE,@io9,@io9,,,http://pbs.twimg.com/media/D28SRRVWsAAXe4j.png,http://on.io9.com/grOiCCN,0.0,0.843,0.157,0.4215
1112715276834009088 ,2019-04-01,13:56,kate,malekhall,saw Bo Rhap x5,RT @infamousmargot: Brie Larson on the Captain Marvel press tour https://t.co/OAWziJrclP,,15,,,,,http://pbs.twimg.com/profile_images/885569113829126144/_sm-bSaJ_normal.jpg,54,57,,en,http://www.twitter.com/malekhall/status/1112715276834009088,TRUE,@infamousmargot,@infamousmargot,,,http://pbs.twimg.com/media/D3ELhwqW0AAP38z.jpg,,0.0,0.781,0.219,0.4215
